idCliente,numero,nombre,jornada,idJornadaSugerida,horaApertura,horaCierre,emailContacto,codArea1,telefono1,codArea2,telefono2,stock,fechaActualizacionStock,idFormatoLocal,Formato,REGION,CIUDAD - COMUNA,cutComuna,direccion,referencia,gmapShortUrl,gmapIframeUrl,createdAt,editedAt
2,467,467 Vitacura 7,noche,3,08:30,22:00,f_cv467@farmacruzverde.cl,(2),2219 5525,(2),2219 5505,24530,2016-02-15,3,Multifuncional c/góndolas,RM,Vitacura 7,13132,"Carmen Fariña Nº 6509, Esquina Juan XXIII",,,,,
2,468,468 Huechuraba 4,noche,3,10:00,21:30,f_cv468@farmacruzverde.cl,(2),2586 0368,(2),2586 0367,49540,2016-02-15,1,Autoservicio,RM,Huechuraba 4,13107,"Avenida Américo Vespucio Nº 1737, Local 1193 (Mall Plaza Norte)",,,,,
2,469,469 Santiago 22,noche,3,07:30,22:00,f_cv469@farmacruzverde.cl,(2),2672 4021,(2),2671 1353,17597,2016-02-15,2,Multifuncional,RM,Santiago 22,13101,Ahumada Nº 298,,,,,
2,470,470 Las Condes 22,dia,2,08:30,22:00,f_cv470@farmacruzverde.cl,(2),2211 5971,(2),(2694 4000) 5470,8031,2016-02-15,2,Multifuncional,RM,Las Condes 22,13114,"Avenida Kennedy Nº 5601, Piso 2 Nivel 3 (Tottus)",,,,,
2,471,471 Colina 3,dia,2,09:00,21:30,f_cv471@farmacruzverde.cl,(2),2860 1325,(2),2860 3060,18719,2016-02-15,2,Multifuncional,RM,Colina 3,13301,"Carretera General San Martín Nº 068, Local C 1 (Monserrat)",,,,,
2,472,472 La Reina 3,noche,3,08:30,22:00,f_cv472@farmacruzverde.cl,(2),2275 9205,(2),2275 9204,25289,2016-02-15,1,Autoservicio,RM,La Reina 3,13113,Principe de Gales Nº 9200 (Serv. Esso),,,,,
2,473,473 Ñuñoa 9,noche,3,08:30,22:00,f_cv473@farmacruzverde.cl,(2),2277 5025,(2),2277 4963,25823,2016-02-15,3,Multifuncional c/góndolas,RM,Ñuñoa 9,13120,Coventry Nº 601 (Ekono),,,,,
2,475,475 Puente Alto 10,noche,3,10:00,21:30,f_cv475@farmacruzverde.cl,(2),2586 0664,(2),2586 0663,38026,2016-02-15,1,Autoservicio,RM,Puente Alto 10,13201,"Avenida Camilo Henriquez Nº 3692, Local A 113 (Mall Plaza Tobalaba)",,,,,
2,476,476 San Bernardo 4,noche,3,09:00,22:00,f_cv476@farmacruzverde.cl,(2),2859 2126,(2),2859 1430,19539,2016-02-15,2,Multifuncional,RM,San Bernardo 4,13401,O' Higgins Nº 572 (Tottus),,,,,
2,478,478 Padre Hurtado,noche,3,09:00,21:30,f_cv478@farmacruzverde.cl,(2),2870 0775,, ,22148,2016-02-15,3,Multifuncional c/góndolas,RM,Padre Hurtado,13604,"Camino San Alberto Hurtado Nº 2390, Local 2 y 4",,,,,
2,479,479 Peñalolén 2,noche,3,08:30,22:00,f_cv479@farmacruzverde.cl,(2),2284 8003,, ,21390,2016-02-15,3,Multifuncional c/góndolas,RM,Peñalolén 2,13122,Avenida M. Sánchez Fontecilla Nº 12000 (Jumbo),,,,,
2,480,480 Lo Barnechea 4,noche,3,09:30,21:00,f_cv480@farmacruzverde.cl,(2),2216 6901,, ,17143,2016-02-15,1,Autoservicio,RM,Lo Barnechea 4,13115,"Avenida La Dehesa Nº 1445, Local 2093 (Portal La Dehesa)",,,,,
2,481,481 Las Condes 23,noche,3,09:00,22:00,f_cv481@farmacruzverde.cl,(2),2202 5624,(2),2201 3998,28480,2016-02-15,1,Autoservicio,RM,Las Condes 23,13114,"Avenida Francisco Bilbao Nº 8750, Local 2018 (Portal La Reina)",,,,,
2,482,482 San Miguel 1,noche,3,08:30,22:00,f_cv482@farmacruzverde.cl,(2),2555 7038,(2),2555 7086,36703,2016-02-15,1,Autoservicio,RM,San Miguel 1,13130,"El Llano Subercaseaux Nº 3519, Local 1002 (Jumbo)",,,,,
2,484,484 Maipú 9,noche,3,08:30,22:00,f_cv484@farmacruzverde.cl,(2),2942 5687,, ,20997,2016-02-15,3,Multifuncional c/góndolas,RM,Maipú 9,13119,"Avenida Américo Vespucio Nº 1001, Local 1068 (Jumbo)",,,,,
2,485,485 El Quisco,noche,3,09:00,21:30,f_cv485@farmacruzverde.cl,(35),2 47 1987,(35),2 47 1987,21884,2016-02-15,2,Multifuncional,V,El Quisco,5604,José Narciso Aguirre Nº 017,,,,,
2,486,486 Conchali 2,dia,2,09:30,21:30,f_cv486@farmacruzverde.cl,(2),2728 6094,(2),2734 7141,13867,2016-02-15,3,Multifuncional c/góndolas,RM,Conchali 2,13104,"Avenida Independencia Nº 3557, Local 1 (Monserrat)",,,,,
2,487,487 Malloco,noche,3,09:00,22:00,f_cv487@farmacruzverde.cl,(2),2814 9389,(2),2814 9214,20916,2016-02-15,3,Multifuncional c/góndolas,RM,Peñaflor / Malloco,13605,"Balmaceda Nº 503, Local A (Monserrat). Localidad de Malloco",Malloco esta unicado en Peñaflor,,,,
2,490,490 Talagante 2,noche,3,08:30,22:00,f_cv490@farmacruzverde.cl,(2),2815 8360,(2),2815 7512,22920,2016-02-15,1,Autoservicio,RM,Talagante 2,13601,"Avenida Bernardo O' Higgins Nº 1092, Local 2 y 3",,,,,
2,491,491 Calera de Tango,noche,3,08:30,22:00,f_cv491@farmacruzverde.cl,(2),2855 5868,(2),2855 5808,23090,2016-02-15,3,Multifuncional c/góndolas,RM,Calera de Tango,13403,"Camino Lonquén s/n., Local 1002 (Santa Isabel)",,,,,
2,492,492 Las Condes 24,noche,3,08:30,24:00,f_cv492@farmacruzverde.cl,(2),2214 4325,(2),2214 1229,22986,2016-02-15,1,Autoservicio,RM,Las Condes 24,13114,"Camino El Alba Nº 11101, Local 4",,,,,
2,493,493 Quilicura 3,noche,3,09:00,22:00,f_cv493@farmacruzverde.cl,(2),2607 0298,(2),2627 7302,26501,2016-02-15,1,Autoservicio,RM,Quilicura 3,13125,"Avenida O' Higgins Nº 358, Local 18 (Strip Center)",,,,,
2,494,494 Ñuñoa 10,noche,3,09:00,23:00,f_cv494@farmacruzverde.cl,(2),2266 1107,, ,24626,2016-02-15,1,Autoservicio,RM,Ñuñoa 10,13120,"Tobalaba Nº 4507, Local 1 (Strip Center)",,,,,
2,496,496 Vitacura 8,noche,3,09:30,22:30,f_cv496@farmacruzverde.cl,(2),2229 4671,(2),2229 4508,26669,2016-02-15,1,Autoservicio,RM,Vitacura 8,13132,Avenida Vitacura Nº 8201,,,,,
2,497,497 Las Condes 25,noche,3,08:30,21:30,f_cv497@farmacruzverde.cl,(2),2217 9239,(2),2217 2858,18927,2016-02-15,1,Autoservicio,RM,Las Condes 25,13114,"Avenida Las Condes Nº 12.751, Local 11",,,,,
2,498,498 San Miguel 2,noche,3,09:00,21:30,f_cv498@farmacruzverde.cl,(2),2521 5774,(2),2521 5740,18034,2016-02-15,1,Autoservicio,RM,San Miguel 2,13130,"Gran Avenida Nº 6001, Local 1 y 2",,,,,
2,499,499 Peñalolén 3,noche,3,09:00,21:30,f_cv499@farmacruzverde.cl,(2),2271 3491,(2),2271 3492,20372,2016-02-15,1,Autoservicio,RM,Peñalolén 3,13122,"Mar Tirreno Nº 5449, Local 1061 (Rotonda Quilín)",,,,,
2,702,702 Antofagasta 11,dia,2,09:00,22:00,f_cv702@farmacruzverde.cl,(55),2 53 3536,,,20596,2016-02-15,2,Multifuncional,II,Antofagasta 11,2101,"Avenida José Manuel Balmaceda Nº 2355, Local 132, 136, 140 y 144. Interior Supermercado Tottus, Mall Plaza",,,,,
2,709,709 Peñaflor 1,noche,3,09:00,21:00,f_cv709@farmacruzverde.cl,(2),2812 4917,,,24832,2016-02-15,1,Autoservicio,RM,Peñaflor 1,13605,Calle 21 de Mayo Nº 4436,,,,,
2,710,710 Santiago 23,noche,3,09:00,22:00,f_cv710@farmacruzverde.cl,(2),2664 0549,,,19732,2016-02-15,2,Multifuncional,RM,Santiago 23,13101,Ahumada Nº 201,,,,,
2,711,711 Ñuñoa 11,noche,3,08:00,22:00,f_cv711@farmacruzverde.cl,(2),2758 6177,,,23564,2016-02-15,1,Autoservicio,RM,Ñuñoa 11,13120,"Avenida Irarrázaval Nº 4949, Local 2, Esquina Diagonal Oriente",,,,,
2,712,712 Puchuncavi,noche,3,09:00,20:30,f_cv712@farmacruzverde.cl,(32),2 77 1581,,,32732,2016-02-15,1,Autoservicio,V,Puchuncavi,5105,"Carretera F30 E Local 1, Maitencillo",,,,,
2,713,713 Talca 5,noche,3,08:30,22:00,f_cv713@farmacruzverde.cl,(71),2 22 1842,,,22907,2016-02-15,3,Multifuncional c/góndolas,VII,Talca 5,7101,1 Sur Nº 1296,,,,,
2,714,714 Linares 3,noche,3,08:30,22:30,f_cv714@farmacruzverde.cl,(73),2 22 1864,,,28220,2016-02-15,1,Autoservicio,VII,Linares 3,7401,Avenida Independencia Nº 504,,,,,
2,715,715 San Miguel 3,noche,3,09:00,23:00,f_cv715@farmacruzverde.cl,(2),2521 9698,,,24861,2016-02-15,1,Autoservicio,RM,San Miguel 3,13130,"Gran Avenida Nº 5731, Esquina Tercera Avenida",,,,,
2,716,716 Curicó 6,dia,2,08:30,21:30,f_cv716@farmacruzverde.cl,(75),2 55 8262,,,10326,2016-02-15,2,Multifuncional,VII,Curicó 6,7301,Avenida O' Higgins Nº 201 (Jumbo),,,,,
2,717,717 Cartagena,noche,3,09:00,21:00,f_cv717@farmacruzverde.cl,(35),2 45 1143,,,14650,2016-02-15,2,Multifuncional,V,Cartagena,5603,Avenida Cartagena Nº 313,,,,,
2,718,718 Talca 6,noche,3,08:30,22:00,f_cv718@farmacruzverde.cl,(71),2 22 1958,,,24179,2016-02-15,1,Autoservicio,VII,Talca 6,7101,1 Sur Nº 1501,,,,,
2,719,719 Puente Alto 11,dia,2,08:30,22:00,f_cv719@farmacruzverde.cl,(2),2295 5567,,,13749,2016-02-15,2,Multifuncional,RM,Puente Alto 11,13201,"Avenida Concha y Toro Nº 3854, Local 1021 (Jumbo)",,,,,
2,721,721 Illapel,noche,3,09:00,22:00,f_cv721@farmacruzverde.cl,(53),2 52 4607,,,30672,2016-02-15,1,Autoservicio,IV,Illapel,4201,Avenida Ignacio Silva Nº 217,,,,,
2,722,722 Calama 7,dia,2,08:30,22:30,f_cv722@farmacruzverde.cl,(55),2 34 6133,,,15740,2016-02-15,2,Multifuncional,II,Calama 7,2201,"Avenida  Chorrillos Nº 1749, Local 1009, (Portal Calama Jumbo)",,,,,
2,723,723 Calama 8,dia,2,10:00,22:00,f_cv723@farmacruzverde.cl,(55),2 36 0849,,,23793,2016-02-15,1,Autoservicio,II,Calama 8,2201,"Balmaceda Nº 2902, Local  1010 (Mall)",,,,,
2,724,724 Concón 3,noche,3,09:00,22:00,f_cv724@farmacruzverde.cl,(32),2 85 7355,,,27183,2016-02-15,1,Autoservicio,V,Concón 3,5103,"Los Ginkos Nº 5, Bosques de Montemar",,,,,
2,725,725 Antofagasta 12,noche,3,09:00,22:30,f_cv725@farmacruzverde.cl,(55),2 22 4232,,,21047,2016-02-15,2,Multifuncional,II,Antofagasta 12,2101,"José Miguel Carrera Nº 1527, Local 3 (Unimarc del Parque)",,,,,
2,727,727 Vallenar 2,noche,3,09:00,22:00,f_cv727@farmacruzverde.cl,(51),2 61 8857,,,24476,2016-02-15,1,Autoservicio,III,Vallenar 2,3301,Arturo Prat Nº 1040,,,,,
2,728,728 San Felipe 2,noche,3,08:30,22:00,f_cv728@farmacruzverde.cl,(34),2 53 2399,,,21349,2016-02-15,3,Multifuncional c/góndolas,V,San Felipe 2,5701,"Avenida Bernardo O' Higgins Nº 1050, Local 1030 (Tottus)",,,,,
2,729,729 Viña del Mar 13,noche,3,08:30,22:00,f_cv729@farmacruzverde.cl,(32),2 30 1807,,,23122,2016-02-15,3,Multifuncional c/góndolas,V,Viña del Mar 13,5109,"Avenida Alessandri Nº 4085, Local 1120",,,,,
2,731,731 Punta Arenas 4,noche,3,08:30,22:00,f_cv731@farmacruzverde.cl,(61),2 24 4142,,,38120,2016-02-15,1,Autoservicio,XII,Punta Arenas 4,12101,Bories Nº 990-998,,,,,
2,732,732 Talca 7,dia,2,10:00,22:00,f_cv732@farmacruzverde.cl,(71),2 23 1483,,,13266,2016-02-15,2,Multifuncional,VII,Talca 7,7101,"Avenida 4 Norte Nº 1530, Local 1020 (Tottus)",,,,,
2,733,733 Lota,noche,3,09:00,21:30,f_cv733@farmacruzverde.cl,(41),2 87 6283,,,14860,2016-02-15,2,Multifuncional,VIII,Lota,8106,Pedro Aguirre Cerda Nº 662,,,,,
2,734,734 Porvenir,noche,3,09:00,21:00,f_cv734@farmacruzverde.cl,(61),2 58 0771,(2),(2694 4000) 5734,30957,2016-02-15,3,Multifuncional c/góndolas,XII,Porvenir,12301,Padre Mariano Zavattaro Nº 388,,,,,
2,735,735 Vitacura 9,noche,3,09:00,22:00,f_cv735@farmacruzverde.cl,(2),2207 8837,,,22181,2016-02-15,1,Autoservicio,RM,Vitacura 9,13132,Avenida Américo Vespucio Nº 2488,,,,,
2,736,736 Recoleta 3,noche,3,09:00,22:00,f_cv736@farmacruzverde.cl,(2),2738 0438,,,19067,2016-02-15,3,Multifuncional c/góndolas,RM,Recoleta 3,13127,Avenida Perú  Nº 805,,,,,
2,737,737 Ñuñoa 12,noche,3,09:00,23:00,f_cv737@farmacruzverde.cl,(2),2341 1640,,,30640,2016-02-15,1,Autoservicio,RM,Ñuñoa 12,13120,"Antonio Varas Nº 2280, Local A",,,,,
2,739,739 La Florida 10,noche,3,08:30,22:30,f_cv739@farmacruzverde.cl,(2),2262 5684,,,27431,2016-02-15,1,Autoservicio,RM,La Florida 10,13110,"Avenida Vicuña Mackenna Nº 10373, Esquina San José de la Estrella",,,,,
2,740,740 Peñalolén 4,noche,3,08:30,21:45,f_cv740@farmacruzverde.cl,(2),2279 7627,,,17789,2016-02-15,3,Multifuncional c/góndolas,RM,Peñalolén 4,13122,"Avenida Tobalaba Nº 11201, Local 1101",,,,,
2,744,744 Providencia 12,noche,3,08:00,22:00,f_cv744@farmacruzverde.cl,(2),2236 8645,,,10953,2016-02-15,2,Multifuncional,RM,Providencia 12,13123,Avenida Providencia Nº 1310,,,,,
2,745,745 Las Condes 26,dia,2,08:30,22:00,f_cv745@farmacruzverde.cl,(2),2213 1092,,,27911,2016-02-15,2,Multifuncional,RM,Las Condes 26,13114,"Avenida Kennedy Nº 9001, Local 1080",,,,,
2,747,747 Pedro A. Cerda 2,dia,2,08:30,22:00,f_cv747@farmacruzverde.cl,(2),2524 6063,,,8216,2016-02-15,2,Multifuncional,RM,Pedro A. Cerda 2,13121,"Avenida José Joaquín Prieto Nº 5531, Local 1014",,,,,
2,748,748 Ñuñoa 13,noche,3,10:00,22:00,f_cv748@farmacruzverde.cl,(2),2898 2367,,,18663,2016-02-15,3,Multifuncional c/góndolas,RM,Ñuñoa 13,13120,"Avenida José Pedro Alessandri Nº 1166, Local 4032",,,,,
2,749,749 Providencia 13,noche,3,08:00,22:00,f_cv749@farmacruzverde.cl,(2),2234 9418,,,10283,2016-02-15,2,Multifuncional,RM,Providencia 13,13123,Avenida Providencia Nº 2693-2699,,,,,
2,750,750 Las Condes 27,noche,3,09:00,21:00,f_cv750@farmacruzverde.cl,(2),2231 4466,,,16247,2016-02-15,3,Multifuncional c/góndolas,RM,Las Condes 27,13114,"Avenida Apoquindo Nº 3337, Local 6 y 7",,,,,
2,751,751 Melipilla 4,noche,3,08:30,22:00,f_cv751@farmacruzverde.cl,(2),2832 3888,,,23185,2016-02-15,1,Autoservicio,RM,Melipilla 4,13501,Plaza de Armas Nº 561 al 565,,,,,
2,754,754 Santiago 24,noche,3,08:30,21:00,f_cv754@farmacruzverde.cl,(2),2671 4763,,,27184,2016-02-15,3,Multifuncional c/góndolas,RM,Santiago 24,13101,Bandera Nº 313,,,,,
2,755,755 Las Condes 28,noche,3,08:00,22:00,f_cv755@farmacruzverde.cl,(2),2230 1844,,,13787,2016-02-15,2,Multifuncional,RM,Las Condes 28,13114,"Lo Fontecilla Nº 441, Urgencia de Clínica Las Condes",,,,,
2,756,756 San Bernardo 5,noche,3,08:30,21:00,f_cv756@farmacruzverde.cl,(2),2370 5398,,,24515,2016-02-15,1,Autoservicio,RM,San Bernardo 5,13401,Eyzaguirre Nº 574,,,,,
2,757,757 Providencia 14,dia,2,08:30,22:00,f_cv757@farmacruzverde.cl,(2),2870 0725,,,35734,2016-02-15,2,Multifuncional,RM,Providencia 14,13123,"Avenida Andrés Bello Nº 2465, Local 1169",,,,,
2,758,758 Huechuraba 5,noche,3,09:30,21:30,f_cv758@farmacruzverde.cl,(2),2952 3553,,,18345,2016-02-15,3,Multifuncional c/góndolas,RM,Huechuraba 5,13107,"Avenida Santa Marta Nº 7.300, Local 8, 9 y 10 (Strip Center  Patio Huechuraba)}",,,,,
2,759,759 Peñaflor 2,dia,2,08:45,22:00,f_cv759@farmacruzverde.cl,(2),2811 6516,,,19364,2016-02-15,3,Multifuncional c/góndolas,RM,Peñaflor 2,13605,"Avenida Vicuña Mackenna Nº 2005, Local 1962",,,,,
2,765,765 Antofagasta 13,noche,3,08:00,24:00,f_cv765@farmacruzverde.cl,(55),2 25 8219,(2),(2694 4000) 5765,39220,2016-02-15,1,Autoservicio,II,Antofagasta 13,2101,Avenida Angamos Nº 785,,,,,
2,766,766 Algarrobo 2,noche,3,08:30,22:00,f_cv766@farmacruzverde.cl,(35),2 48 1876,,,35193,2016-02-15,3,Multifuncional c/góndolas,V,Algarrobo 2,5602,"Avenida Ignacio Carrera Pinto, esquina Guillermo Mucke",,,,,
2,767,767 Arica 3,noche,3,09:00,22:30,f_cv767@farmacruzverde.cl,(58),2 87 0074,(2),(2694 4000) 5767,28455,2016-02-15,1,Autoservicio,XV,Arica 3,15101,Calle 18 de septiembre Nº 2501,,,,,
2,768,768 La Serena 9,noche,3,09:00,22:00,f_cv768@farmacruzverde.cl,(51),2 55 0085,,,19689,2016-02-15,3,Multifuncional c/góndolas,IV,La Serena 9,4101,"Avenida Gabriela Mistral Nº 3251, Local 1804",,,,,
2,769,769 Antofagasta 14,noche,3,09:00,22:00,f_cv769@farmacruzverde.cl,,,(2),(2694 4000) 5769,24557,2016-02-15,3,Multifuncional c/góndolas,II,Antofagasta 14,2101,Avenida Pedro Aguirre Cerda Nº 11395,,,,,
2,770,770 Salamanca,noche,3,09:00,22:00,f_cv770@farmacruzverde.cl,(53),2 55 3740,,,23845,2016-02-15,3,Multifuncional c/góndolas,IV,Salamanca,4204,Matilde Salamanca Nº 221,,,,,
2,771,771 Limache 4,noche,3,08:30,22:00,f_cv771@farmacruzverde.cl,(33),2 41 4665,,,23575,2016-02-15,1,Autoservicio,V,Limache 4,5802,"Palmira Romano Nº 405, Local 6, 7 y 8",,,,,
2,772,772 Viña del Mar 14,noche,3,10:00,21:00,f_cv772@farmacruzverde.cl,(32),2 71 3659,,,18760,2016-02-15,3,Multifuncional c/góndolas,V,Viña del Mar 14,5109,"Avenida Valparaíso Nº 1070, Local 3008, Mall Espacio Urbano",,,,,
2,773,773 Calama 9,dia,2,08:30,22:00,f_cv773@farmacruzverde.cl,(55),2 33 9575,,,23677,2016-02-15,1,Autoservicio,II,Calama 9,2201,"Avenida  Granaderos  Nº 3651, Local 1070 ",,,,,
2,774,774 Victoria,noche,3,09:30,21:00,f_cv774@farmacruzverde.cl,(45),2 84 4046,,,20589,2016-02-15,3,Multifuncional c/góndolas,IX,Victoria,9211,Lagos Nº 522,,,,,
2,775,775 Puerto Varas 1,noche,3,08:30,22:00,f_cv775@farmacruzverde.cl,(65),2 59 1269,,,24882,2016-02-15,1,Autoservicio,X,Puerto Varas 1,10109,Del Salvador Nº 417,,,,,
2,776,776 Concepción 12,noche,3,09:00,22:00,f_cv776@farmacruzverde.cl,(41),2 48 6194,,,20776,2016-02-15,3,Multifuncional c/góndolas,VIII,Concepción 12,8101,"Ramón Carrasco Nº 52 local 1820, Lomas de San Andres",,,,,
2,777,777 Ancud,noche,3,09:00,21:00,f_cv777@farmacruzverde.cl,(65),2 62 2283,,,24474,2016-02-15,1,Autoservicio,X,Ancud,10202,Avenida Pudeto Nº 254,,,,,
2,778,778 San Pedro de la Paz 3,noche,3,09:00,22:00,f_cv778@farmacruzverde.cl,(41),2 16 8608,,,21905,2016-02-15,3,Multifuncional c/góndolas,VIII,San Pedro de la Paz 3,8108,"Avenida Laguna Grande Nº 115, San Pedro del Valle",,,,,
2,779,779 Copiapó 4,noche,3,09:00,22:00,f_cv779@farmacruzverde.cl,(52),2 24 2275,(2),(2694 4000) 5779,17761,2016-02-15,2,Multifuncional,III,Copiapó 4,3101,"Colipí Nº 484, Local F 101, Centro Comercial Plaza Real",,,,,
2,780,780 Pichilemu,noche,3,09:00,21:00,f_cv780@farmacruzverde.cl,(72),2 84 2080,,,36560,2016-02-15,3,Multifuncional c/góndolas,VI,Pichilemu,6201,"Avenida Ortúzar Nº 323, Local 1.",,,,,
2,784,784 Lautaro,noche,3,09:30,21:00,f_cv784@farmacruzverde.cl,(45),2 53 2621,,,20368,2016-02-15,1,Autoservicio,IX,Lautaro,9108,O' Higgins Nº 892,,,,,
2,785,785 Constitución,noche,3,09:00,22:30,f_cv785@farmacruzverde.cl,(71),2 67 5684,,,26456,2016-02-15,1,Autoservicio,VII,Constitución,7102,"Freire Nº 664, Local A",,,,,
2,786,786 Quellón,noche,3,08:30,22:30,f_cv786@farmacruzverde.cl,(65),2 68 0987,,,24736,2016-02-15,1,Autoservicio,X,Quellón,10208,Juan Ladrilleros Nº 399,,,,,
2,787,787 Rancagua 9,noche,3,09:00,22:00,f_cv787@farmacruzverde.cl,(72),2 95 5190,,,24233,2016-02-15,3,Multifuncional c/góndolas,VI,Rancagua 9,6101,"Samuel Román Rojas Nº 810, Local 1",,,,,
2,788,788 Castro 3,noche,3,09:30,21:00,f_cv788@farmacruzverde.cl,,,(2),(2694 4000) 5788,17403,2016-02-15,2,Multifuncional,X,Castro 3,10201,"Eleuterio Ramirez Nº 240, Local 106 y 107, Mall Paseo Castro",,,,,
2,789,789 Puerto Montt 8,noche,3,09:00,22:00,f_cv789@farmacruzverde.cl,(65),2 51 3723,,,25814,2016-02-15,3,Multifuncional c/góndolas,X,Puerto Montt 8,10101,"Los Notros Nº 1280 Local 11, 12 y 13",,,,,
2,792,792 San pedro de Atacama,noche,3,09:00,22:00,f_cv792@farmacruzverde.cl,(55),2 85 1285,,,27955,2016-02-15,3,Multifuncional c/góndolas,II,San pedro de Atacama,2203,Caracoles Nº 359,,,,,
2,793,793 Rancagua 10,noche,3,09:00,21:30,f_cv793@farmacruzverde.cl,,,(2),(2694 4000) 5793,44455,2016-02-15,1,Autoservicio,VI,Rancagua 10,6101,Paseo Independencia Nº 757,,,,,
2,794,794 Parral,noche,3,09:00,21:30,f_cv794@farmacruzverde.cl,(73),2 46 3325,,,22324,2016-02-15,1,Autoservicio,VII,Parral,7404,Anibal Pinto Nº 632,,,,,
2,796,796 San Miguel 4,noche,3,09:00,23:00,f_cv796@farmacruzverde.cl,(2),2523 3147,,,30942,2016-02-15,1,Autoservicio,RM,San Miguel 4,13130,Gran Avenida Nº 4501,,,,,
2,797,797 Vitacura 10,noche,3,09:00,22:00,f_cv797@farmacruzverde.cl,(2),2228 6800,(2),(2694 4000) 5797,21124,2016-02-15,1,Autoservicio,RM,Vitacura 10,13132,Avenida Vitacura Nº 3480,,,,,
2,798,798 Providencia 15,noche,3,09:00,20:00,f_cv798@farmacruzverde.cl,(2),2335 1126,,,17321,2016-02-15,3,Multifuncional c/góndolas,RM,Providencia 15,13123,"Providencia Nº 2501, Local 1",,,,,
2,799,799 Vitacura 11,noche,3,09:00,21:30,f_cv799@farmacruzverde.cl,(2),2221 9275,,,21214,2016-02-15,1,Autoservicio,RM,Vitacura 11,13132,Avenida Vitacura Nº 6459,,,,,
2,831,831 Las Condes 29,noche,3,08:00,21:30,f_cv831@farmacruzverde.cl,(2),2370 5358,,,26594,2016-02-15,3,Multifuncional c/góndolas,RM,Las Condes 29,13114,Rosario Norte Nº 100  Local 1 y 2,,,,,
2,834,834 Santiago 25,noche,3,08:30,23:30,f_cv834@farmacruzverde.cl,(2),2665 9575,,,14542,2016-02-15,1,Autoservicio,RM,Santiago 25,13101,Avenida Portugal Nº 481 al 497,,,,,
2,835,835 La Florida 11,noche,3,08:30,22:00,f_cv835@farmacruzverde.cl,,,(2),(2694 4000) 5835,12231,2016-02-15,2,Multifuncional,RM,La Florida 11,13110,"Vicente Valdés Nº 85, Local 6",,,,,
2,837,837 Santa Cruz 2,dia,2,09:30,22:00,f_cv837@farmacruzverde.cl,(72),2 82 2449,,,20972,2016-02-15,1,Autoservicio,VI,Santa Cruz 2,6310,"Orlandi Nº 34, Jumbo Santa Cruz",,,,,
2,838,838 Concepción 13,noche,3,10:00,21:30,f_cv838@farmacruzverde.cl,(41),2 56 8144,,,22072,2016-02-15,1,Autoservicio,VIII,Concepción 13,8101,Mall Plaza Mirador Bio Bio,,,,,
2,840,840 Ñuñoa 14,noche,3,08:30,22:00,f_cv840@farmacruzverde.cl,(2),2277 5963,,,12391,2016-02-15,2,Multifuncional,RM,Ñuñoa 14,13120,Irarrazaval Nº 5696,,,,,
2,848,848 Concepción 14,noche,3,08:30,21:30,f_cv848@farmacruzverde.cl,(41),2 22 9489,,,24760,2016-02-15,1,Autoservicio,VIII,Concepción 14,8101,"Avenida O' Higgins Nº 449, Local 101",,,,,
2,849,849 Frutillar,noche,3,09:00,21:00,f_cv849@farmacruzverde.cl,,,(2),(2694 4000) 5849,35320,2016-02-15,3,Multifuncional c/góndolas,X,Frutillar,10105,"Carlos Richter Nº 200, Local 11",,,,,
2,850,850 Ovalle 4,noche,3,09:30,21:30,f_cv850@farmacruzverde.cl,,,(2),(2694 4000) 5850,18535,2016-02-15,2,Multifuncional,IV,Ovalle 4,4301,"Prolongación Benavente Nº 1075, Local 1270, 1er nivel",,,,,
2,851,851 Las Condes 30,noche,3,08:30,21:30,f_cv851@farmacruzverde.cl,(2),2870 0735,,,28331,2016-02-15,1,Autoservicio,RM,Las Condes 30,13114,"Avenida La Plaza Nº 1250, Local D.",,,,,
2,852,852 Ñuñoa 15,noche,3,09:00,22:00,f_cv852@farmacruzverde.cl,(2),2371 8590,,,20765,2016-02-15,1,Autoservicio,RM,Ñuñoa 15,13120,"Avenida José Domingo Cañas Nº 2151,  Local B, C y D",,,,,
2,853,853 Cochrane,noche,3,09:00,21:00,f_cv853@farmacruzverde.cl,,,(2),(2694 4000) 5853,39052,2016-02-15,3,Multifuncional c/góndolas,XI,Cochrane,11301,Avenida Teniente Merino Nº 464,,,,,
2,854,854 Rengo 2,noche,3,09:00,21:00,f_cv854@farmacruzverde.cl,,,(2),(2694 4000) 5854,25572,2016-02-15,3,Multifuncional c/góndolas,VI,Rengo 2,6115,Arturo Prat Nº 61,,,,,
2,855,855 Valdivia 4,noche,3,08:30,21:00,f_cv855@farmacruzverde.cl,,,,,28057,2016-02-15,3,Multifuncional c/góndolas,XIV,Valdivia 4,14101,Coronel Santiago Bueras Nº 1000,,,,,
2,858,858 Ñuñoa 16,noche,3,09:00,22:00,f_cv858@farmacruzverde.cl,,,(2),(2694 4000) 5858,21669,2016-02-15,1,Autoservicio,RM,Ñuñoa 16,13120,Dublé Almeyda Nº 4231,,,,,
2,859,859 Ñuñoa 17,noche,3,09:00,22:00,f_cv859@farmacruzverde.cl,(2),2225 7404,,,24556,2016-02-15,1,Autoservicio,RM,Ñuñoa 17,13120,Avenida Ricardo Lyon Nº 3154,,,,,
